,item_num,rivew,rivew_date
120,13,"단일품종에 상등급이라 좋고 최근도정 쌀인데 
3만원대라 가성비 좋은 쌀이네요! 

전에 다른 신동진 쌀은 기루가 너무 많이 나와서
쌀을 엄청 많이 헹궜었는데 이건 사진처럼 알알이 깔끔하더라고요. 
일단 도착한거 냄새 안나는 통이랑 새 지퍼락에 소분해서 
냉장실 야채칸에 놓아뒀어요. 

팁. 쌀 냉장보관 
 소분할때 용기랑 지퍼락 깨끗히 씻어서 건조후 소분. 
 그 전에 담아뒀던 통에 담지말래요. 
 실리쿡이나 다른 소분용기는 냄새 안나는곳에 담으세요. 
 냄새먹어서 쌀도 맛없어진답니다. 

전기압력 밥솥이랑 냄비솥밥 해봤는데요. 

전기압력솥엔 적당히 찰기있게 되서 김밥하기에 좋았고냄비솥밥에는 밥이 고슬고슬 하게 되서 완전 좋았어요. 
그래서 먹고 남은 밥은 그 다음날 볶음밥 했는데 완전 맛있게 됐어요. 

요즘 자주 해먹는 솥밥 레시피 적어볼게요. 

닭고기 솥밥 / 문어 솥밥 

재료
불린쌀, 다싯물, 국간장이나 간장 ,참기름,생강,
채썬대파 나 쪽파 한줌 

양념장 : 참기름 , 간장 , 깨 등등 ㅋㅋ

닭고기랑 문어는 밥에 바로 섞어서 지을거라 
먹기 좋게 잘라주세요. 

- 물에 불려둔 쌀을 체에받쳐 물기 빼주세요. 
- 불린쌀 2 ,물 2 동량으로 넣어주세요. 
- 물은 다싯물이나 맹물 다 가능. 
- 국간장(간장) 2큰술 , 참기름 1큰술 , 미림1큰술, 채썬생강 50그람 : 닭고기나 문어 넣고 숟가락으로 저어서 섞어주세요. 

밥하기 
- 냄비솥에 불 강으로해서 5분 끓이다가
-불 아주 약하게 5분정도 더하고 불 끄세요. 그때 채썬 파나 쪽파 뚜껑옆어서 덮고 
- 15~20분 정도 뜸들이면 됩니다. 

주의사항 ? 

- 닭고기는 KF365 닭다리살 썼어요. 
껍질제거 안하고 잘랐어요. 그래야 닭기름이 밥과 섞여서 
기름지게 되요 ㅎㅎ 싱가포르에서 먹던 치킨라이스 맛납니다ㅠㅠ

-간장은 밑으로 눌어서 타니까 처음에 1,2큰술 넣으시고 
밥 다되면 간장,참기름 등 양념장 입에맞게 넣어서 드시면 되요. 
저는 그냥 다된 솥밥 퍼먹어도 슴슴하니 은은하고 맛있더라고요.",2021.07.05
121,13,"쌀이 똑 떨어졌지만 컬리 있어서 참 다행입니다~
새벽배송 받아서 아침밥 할 수 있어서 좋았어요~!
밥이 참 맛있게 되었네요",2023.03.09
122,13,맛있기를 기대해요~~,2023.03.09
123,13,저렴이로 샀어요 괜찮은듯,2023.03.09
124,13,쌀맛잘모르는제 괜챠는거같아요 세일자주해쓰면~~~ㅋㅋ,2023.03.09
125,13,배송이 좋고 쌀맛은 무난해요,2023.03.09
126,13,"할인해서 구매해봤어요.
식당에서 먹는 밥? 어떤 분 후기 읽으니까 수분감이 있다고 하셨는데 맞는 것 같아요.
평소처럼 물 양을 잡았는데 질게 됐어요.",2023.03.09
127,13,가격 대비 훌륭한 맛이에요. 재구매 의사 있어요,2023.03.09
128,13,밥맛이 아주찰지고 윤기좔좔 처음먹어보고 2번째 주문했어요,2023.03.09
129,13,쌀알은 크지만 맛은 별로,2023.03.09
130,14,"요즘 핫한 토마토바질에이드를 만들어 보았습니다.

지난번에 마리네이드도 해먹어봤는데 토마토 안좋아하시는 분들도 맛있게 드실수 있는 메뉴라 더워지는 계절 즐겨보시라고 올려봅니다.

1. 컬리산 오동통통 방울토마토를 식초 1-2스푼 넣어 물에 담궈 세척해줍니다.

2. 깨끗하게 헹궈 소쿠리에 담아주세요.

3. 아래나 윗부분 편한곳에 십자 칼집을 내어주세요.

4. 끓는물에 토마토를 넣어 10초이상 20초 안으로 데쳐 꺼내주세요.(오래 끓으면 물러집니다)

5. 차가운 물 혹은 얼음물에 넣어주세요

6. 껍질이 쓱쓱 벗겨지니 껍질을 모두 벗겨쥬세요

7. 껍질벗긴 토마토와 같은 동량의 설탕을 넣어 버무려 줍니다. 바질잎10그람과 레몬즙 2스푼이상 넣어줘요.

8. 열탕 소독한 유리병에 넣어 설탕이 녹으면 냉장보관 해줍니다.

9. 하루이상 숙성 후 꺼내어 유리컵에 토마토 몇개랑 설탕국물 얼음 넣어 탄산수를 부어줍니다.

10. 레몬과 바질잎으로 데코해서 시원하고 청량감 있는 “토마토바질에이드”를 즐겨줍니다.

상큼달달한 토마토와 향긋한 바질잎에 새콤한 레몬까지 청량감이 느껴지는 개운함으로 정말 시원하게 에이드를 즐길 수 있어요!

해먹어보고 감히 추천드립니다.

토마토도 어찌나 싱싱하고 알이 똥그란지
바질도 , 레몬도 모두 컬리제품입니다.

이번주 퍼플위크이니 모두 혜택 누리시면서 강추메뉴 꼭 해드시길^_~",2022.04.26
131,14,"마켓표 방토는 워낙 싱싱해서 항상 자주 구매하는 품목이어요. 이번에는 라구소스 만들어서 가지 피자를 만들어보았어요. 아이용으로 만들었는데 맛있어서 어른들도 한판씩 먹었네요. ^^밀가루 알러지 있으신 분들 참고하시면 너무 좋을 것 같아요. (다른 부재료도 마켓컬리표로 했더니 더더 맛있는거 같은 느낌!!!)

1. 라구소스 만들기
1)양파와 마늘을 넣고 볶아주세요. 후에 고기도 넣고 볶아주세요. (돼지고기 궁합이 젤 좋은듯 해요)
2)방울토마토를 익혀주세요. 익힌 후 껍질을 벗겨주세요.
3)2번의 방토를 갈아주세요
(숭덩숭덩 갈아주시는게 살짝 씹히는 감도 있고 좋은 것 같아요) 
4) 1번의 팬에 3을 넣어주세요
5)이제 끓여주시기만 하면 된답니다^^(오래 끓일수록 깊은 맛이 난다고 해요)


2. 가지피자
1)가지를 편평하게 잘라주셔요
2)라구소스를 얹고(시판용 피자소스도 좋아요) 각종 야채를 다져 올려주세요
3)피자치즈 올리고 에프에 굽굽굽 끗

아!!토마토 에그 스크램블도 해먹었어요

토마토 하나로 3가지요리 다 성공적이었네요ㅎ",2020.06.10
132,14,항상 구매하는 토마토~~,2023.03.09
133,14,양도 적당하고 맛있어요~,2023.03.09
134,14,항상 신선한게 와서 좋아요,2023.03.09
135,14,싱싱해요 막 달진 않지만 가성비 생각하면 괜찮네요,2023.03.09
136,14,"무르지 않고 싱싱해요
달고 맛있어요~~",2023.03.09
137,14,"저렴하게 잘 샀어용
근데 아주약간 물렁물렁한 상태로 배송이와서
상하기 전에 계속 입에 욱여넣는중입니나",2023.03.09
138,14,단단하고 싱싱하고 맛있어요,2023.03.09
139,14,신선한 제품을 먹고싶어 이제품을 주로 주문합니다,2023.03.09
140,15,"컬리에서 구매한 대추 방울토마토 
그냥 먹어도 너무 맛있지만 
날이 더우니 좀 색다르게 만들고 싶어서 
방울토마토 시럽절임 해봤어요.피클이랑 비슷한데 
상큼달달하니 그냥 먹어도 좋고 샌드위치나 샐러드에 곁들여도 좋고 기름진 음식과도 잘 어울려요 !
재료-방울토마토 한팩,물 500ml,설탕200g,레몬 한개

1.방울토마토 껍질을 다 벗겨주세요.
몸통에 십자로 칼집을 내서 뜨거운물에 살짝 데치면 되는데 데치고 바로 찬물에 담가야 잘 까져요 !
조금 귀찮지만 껍질이 없어야 더 맛있더라고요.
2.소독한 내열유리나 병에 토마토를 담아주고 
3.물과 설탕을 팔팔 끓여줍니다.설탕 비율은 사실 기호인데 덜달게 하려고 반 안되게 넣었어요.
4.시럽이 끓으면 토마토 담은 용기에 부어주고 레몬 한개 짜 넣어 주면 완성!
냉장보관하고 다음날부터 먹으면 좋아요.
여름엔 정말 많이 먹는 토마토라 다양하게 먹는 방법을 
찾는 중인데 여름 식탁에 너무 잘 어울리는 간단 토마토 요리에요 !",2022.06.13
141,15,"마리네이드 만들려고 당도가 높고 신선한 방울토마토 찾다가 경험상 대추방울토마토가 달았던 기억이 있어서 pick!했습니다.
물론 KF365라 믿고 구매했구요.
생각보다 토마토 크기도 크고 싱싱해서 새벽배송 받자마자 요리 시작! 
세척하면서 2~3알 맛을 보았는데 그냥 먹어도 갈증을 해소할 것 같은 시원달달한 맛이더라구요.
그래서 준비재료도 가진 것 중에 좋은 것들로만 준비했어요.
여름철 건강음식 토마토마리네이드, 만드는 방법도 간단하고 쉬워 공유할께요.

<방울토마토 마리네이드 리시피>
1. 방물토마토를 식초물에 5분 정도 담궈두고 깨끗하게 세척한다.
2. 세척한 토마토의 머리 부분에 십자 모양으로 칼집을 살짝낸다.
2. 끓는 물에 소금을 반티스푼정도 넣고 세척한 토마토를 넣어서 1~2분 데친다.
3. 데친 토마토의 껍질을 십자 칼집을 이용하여 벗긴다.
4. 컬리에서 구매한 발사믹 비네거와 올리브오일을 1:3 비율로 준비한 후 당분을 더 섭취하고 싶으면 올리고당 반스푼을 추가해 소스를 준비한다.
(양파를 잘게 썰어 같이 섞어주면 좋은데 없어서 생략했다)
5. 깨끗한 볼에 소스와 토마토를 골고루 섞고 바질가루를 뿌려준다.
6. 한김 식혀 보관함에 담은 후 냉장고에 반나절 이상 차갑게 한 후 섭취한다.

토마토마리네이드는 여름철에 시원하게 즐길 수 있는 최고의 샐러드 요리인 것 같아요.
시간이 지날수록 토마토에서 나오는 과즙~ 수분과 올리브오일, 발사믹식초가 섞인 국물도 꼭 스푼으로 떠서 시원하게 드셔보세요!
KF365 대추방울토마토 여름내내 애용할 것 같습니다.",2021.07.18
142,15,컬리 방울토마토는 대체적으로 싱싱하고 좋은것 같아요. 근데 요즘 고소한맛은 없어지고 신맛만 좀 강해진듯,2023.03.09
143,15,장바구니에 항상 담아두는 우리집 필수템,2023.03.09
144,15,항상 주문해요 :),2023.03.09
145,15,단단하고 신선하게 잘 받았어요,2023.03.09
146,15,무엇보다 싱싱하고 달고 맛있어요,2023.03.09
147,15,대추방토 단단하고 맛있어요 좋아요,2023.03.09
148,15,다른 곳에서 주문하면 오는 대추방토보다 미니미해요.,2023.03.09
149,15,간만에 방울토마토 넘나 맛있네요~ 신맛 적고 식감은 약간 큰토마토 같이 부드러운 편. 아이들이 잘 먹어요~,2023.03.09
150,16,비싸지만 맛있네요 싱싱합니다,2023.03.09
151,16,기대됩니당 맛있기를,2023.03.09
152,16,"엄마가 제일 사랑하는 참외 
꿀 맛이라고 좋아하셨어요 
예쁜 아이들로 골라보내주셨다고 좋아하셨어요",2023.03.09
153,16,달달하네요 참외 향이나 달기는 시즌보단 약한듯해요,2023.03.09
154,16,자주삽니다 향도좋고맛있어요,2023.03.09
155,16,여름이 다가오나봐요 참외가 맛나네요,2023.03.09
156,16,비싸서 고민하다가 주문했는데 엄청 달진않고 먹을만해요.,2023.03.09
157,16,"후기가 너무 좋아서 샀는데 진짜 달아요, 
사진은 잘못 등록했지만 ㅠㅠ 다섯개 있었고 정말 맛있었어요 2월에 먹는 참외가 진짜 맛있다고 하더니 정말 그러네요 🥰",2023.03.09
158,16,지난번에맛있었어요^^그래서재구매했어요,2023.03.09
159,16,첨엔딱딱하고달지않아요,2023.03.09
160,17,"솔직히 딸기가 거기서 거기라고 생각하던 1인이었는데 컬리를 기회로 금실딸기를 사먹어본 이후로는 눈이 트여서 요즘은 금실만 찾게되었습니다. 
가격이 시중에 판매되는 그 품종에 비해 거의 2배가 되는 가격이라 평소에는 잘 안쳐다보게됐었는데
그냥 딸기 2번 사먹을거 참았다가 금실을 한번 사먹는게 낫다는 생각을 하게되었어요. ㅠ ㅠ
원래 신맛을 잘 안좋아하기도했고, 딸기 특유의 새콤함(?)도 그닥 좋아하지않아서 딸기는 제가 좋아하는 과일 순위에서 상위권은 아니었는데
금실은 새콤함보다 달콤함이 더 웃도는 맛이에요.
비유를 하자면 동화책이나 일러스트에 그려진 맛있는 딸기가 이런 맛일 것 같아요!
설탕 단맛이 아닌 본연의 자연 단맛... 표현력이 좀 그래서 그렇지 생각있으신분들은 특별한 날에 사보시면 절대 후회안하실 그런맛이에요!",2023.02.16
161,17,실하고 싱싱한데 그렇게 달지는 않네요. 향도 좋고 빨갛고 단단해요. 저는 그냥 다시 설향으로…,2023.03.09
162,17,크고 단단하고 싱싱한 딸기에여,2023.03.09
163,17,딸기 되게단단하고 식감이 아삭한 특이한딸기,2023.03.09
164,17,"비타베리가 맛은있지만 하도 멍들어서 와가지고 시켰더니
얘는 더해요ㅜㅜ 들어있는딸기 모두 상처나고 뭉개지고 포장한지 오래됬는지 딸기가 쫌 까매요
거기다 맛도없어서 갈아서 주스로 먹어야되는데 이럴꺼면 그냥 냉동딸기시킬껄 그랬나봐요 
다른딸기는 멍들고 좀터져도 맛은있어서 화는 안났는데
이거는 진짜 왜파나 싶음",2023.03.09
165,17,딸기가 약간 물러서 아쉽지만 달달하네요,2023.03.08
166,17,"이게 뭔지…. 무르고 터지고 난리도 아니네요
그래도 믿고 구매하는 컬리인데 이런 식으로 와서 너무 속상하네요",2023.03.08
167,17,"오....
금실딸기 엄청 맛나요
무른것 없이 단단하고
달콤하고
바로 재주문했어용",2023.03.08
168,17,"금실딸기 계속 시켰었는데
이번에는 살짝 맹맹했어요",2023.03.08
169,17,무르지 않고 단단하고 상태 신선해요 맛있게 먹었어요,2023.03.08
170,18,"마트나 다른 곳에서도 몇번 사봤는데 번번히 너무 안 익어서 졸지에 뚝뚝 끊어먹는 건강식이 되거나 ㅠㅠ 과후숙돼서 너무 물컹거리고 기분이 이상해서 많이 버리고 그랬거든요
마켓컬리 아보카도는 꾸준히 평이 좋길래 이번에야말로 실패하지 않겠다는 다짐으로.. 후기들을 꼼꼼히 읽고 사봤어요!
대부분 구매 후 배송받고 이틀에서 삼일 정도 후숙시킨 뒤 먹는다고 해서 저도 상온에 두었다가 이틀 뒤에 갈라봤는데.. 드디어 밖에서 사먹던 색깔과 식감, 맛이 나는 아보카도를 만났어요!! ㅠㅠ
신나서 반으로 갈라서 반은 우유 넣고 꿀 넣고 갈아서 아보카도 우유 해먹고, 반은 얇게 썰어서 아보카도 명란 덮밥 해먹었답니다 ㅎㅎ
다음에 또 아보카도가 먹고 싶으면 꼭! 컬리에서 시킬거예요~~!",2019.07.23
171,18,"컬리 아보카도 신선합니다 이미 후기가 많이 있어서 믿고 구매를 했는데요 여러번째 구매 입니다~!
 받았을 때 약간 초록색이 여서 실온에 며칠 두고 숙성을 시켰는데요 이틀이 지나니까 약간 갈색으로 변하더니 먹기 딱 좋은 상태가 되었어요

칼로 갈라서 보니 무른 아보카도와는 달리 초록색이 아주 예쁜 초록색, 그리고 무르지 않고 적당이 딱딱한 식감의 아보카도로 익었을 때 먹었어요 ㅎㅎ

 연어랑 호밀빵에 크림치즈 올려놓고 아보카도까지 얹혀 먹으니
 아주 담백한 맛이 났어요

샐러드에 아보카도까지 올려서 먹으면 중간중간 부드럽고 담백한 맛이 느껴지네요 ㅎㅎ

 아보카도는 이제 컬리에서 계속 구매할 것 같아요
 한꺼번에 많은 아보카도를 시켜놓고 숙성을 잘 못 시켜서 버린 적도 있는데 , 한두개씩 시켜 먹고 익혀가면서 남은 것은 냉동실에 보관해 놓으면 다음 번에 해동해서 먹으면 그대로 맛이 납니다~~~~",2019.05.27
172,18,"컬리를 애용하기전에는 직접 마트에 가서 아보카도를 구입했었는데요. 규모가 작은 마트에는 아보카도를 팔지도 않았고 대형마트에서 산 아보카도 중 몇몇개는 애초에 안이 썩거나 상해있던 경우가 대다수였어요. 

아보카도를 무척 좋아하지만 연속된 구매실패로 아보카도를 반으로 가르는게 두려워질 때가 있기도 했습니다. 그러던 와중에 컬리 아보카도은 일반 마트보다 저렴하기도 하고 후기도 좋아서 기대하는 마음으로 구매해보았어요. 결과물은 대만족입니다. 

아보카도가 막 도착했을 때는 덜 후숙된 상태였지만 이틀정도 지난뒤에 갈라보니 정말 예쁜 연두색을 띄고 있더라구요! 크기도 적당하고 무엇보다 아보카도 상태가 너무 좋으니 앞으로 아보카도는 컬리에서만 구입하기로 결정했어요. 

사진에 보이는 아보카도는 3일정도 지난모습인데 후숙이 잘되서 껍질을 손으로 벗기면 아주 잘 벗겨집니다. 저는 밥과 아보카도를 같이 먹은걸 선호해서 항상 아보카도 비빔밥을 만들어먹곤 하는데 

재료: 현미밥1공기, 간장1숟갈,참기름 약간,반숙후라이1개,아보카도 반개

이정도만 있으면 정말 맛있고 영양있는 한끼를 만들어먹을 수 있어요. 여러분도 한번 만들어보세요! 후회하지 않을 거에요!!",2019.05.10
173,18,크고 신선한 상품이 와서 만족해요,2023.03.09
174,18,"지난번에 5개 주문하고 2개 썩어있
었는데.. 이번에는 어떨지 모르겠네요. 이번에도 5개 주문!",2023.03.09
175,18,조금만 더 후숙시키면 될거같아여~ 신선하고 알도 큽니다!,2023.03.09
176,18,후기가 좋아서 구매했어요. 후숙이 잘되면 좋겠어요.,2023.03.09
177,18,컬리아보카도 항상 신선하고 맛나요,2023.03.09
178,18,단단하고 싱싱한 아보카도에요~ 잘 후숙해서 먹을게요~,2023.03.09
179,18,후숙시켜먹으면 딱좋을것같아요ㅋㅋ질이좋아보여요,2023.03.09
180,19,"두개 같이 샀더니 헷갈려서 잘못 올려서 다시 올려요...ㅠㅠ 
이거랑 GAP 특대 블루베리랑 비교해보려고 같이 샀어요. 
우선 이 블루베리는 알이 특대만큼 크고 과육은 적당히 단단하고 달아요.
GAP 특대 블루베리랑 같이 샀는데 과육은 GAP 특대 블루베리가 더 단단하고 얜 아주 살짝 더 말랑. 근데 아마 이틀 정도 더 후에 먹어서 그런거 같으니 감안해주세요. ㅠㅠ 그치만 요 블베두 충분히 단단하고 신선했습니다.

요즘 엄마가 샐러드에 넣어서 잘 드시는데 GAP 블루베리보다 이게 더 달다고 하시네요. 알크기는 특이랑 특대랑 비슷하게 크고 실했어요. 과육도 단단하면서 달달해서 단독으로 먹어도, 샐러드나 그릭 요거트랑 먹어도 상큼달콤 하게 먹을 수 있어서 좋았어요.",2022.06.12
181,19,"와.....블루베리 이거 너무 맛있어요!!!!!!!

처음에 가격보고 용량대비 너무 비싸다는 생각이 들어서
장바구니에 넣어놓고 고민하다 결국 구매했거든요?!
완전 대대대만족입니당!!! 바로 재구매각!

알도 무른거 없이 큼지막하게 탱탱하구 맛있어요!!
씻으면서 상태가 너무 좋아보여서 
바로 한주먹 냠냠~ 먹고! 

블루베리랑 요거트랑 그래놀라랑 담아서 
저녁대용으로도 먹었어요!! 
블루베리는 칼로리는 낮구 
식이섬유는 풍부해서 다이어트에도 너무 좋구요! 
피부에도 혈관건강에도 눈건강에도 좋답니당!! 

아침에 일어나서 아이스아메리카노랑 먹어도 너무 맛있어요!

영양만점인 블루베리! 
이거 비싸도 고민말고 꼭 드셔보세요! 후회안합니당 >_<",2022.05.24
182,19,"지난번에 너무 맛있어서 다시 주문했는데
이번거는 단맛이 아예 없고 너무 시어서 먹을 수가 없어요 ㅠㅠ
가격이 이렇게 비싼데 너무 아깝네요",2023.03.09
183,19,신선해요 아이들이 좋아해요,2023.03.09
184,19,알이 커서 좋으네요,2023.03.09
185,19,"진짜 실망요
컬리서 구매한 블루베리는 다맛있어서
주문했는데 시고 싱싱하지도않고 작고
진짜별로에요
비싸기만해요",2023.03.09
186,19,세일해서 샀어요 알이 크네요,2023.03.09
187,19,감질나네요 ㅎㅎㅎㅎ,2023.03.09
188,19,너무 비싸다는… 원래 국산이 비싼건 알지만… 가성비 언제 좋아질까? 딸기랑 식초물애 샤워중.,2023.03.09
189,19,맛있게 잘 막을게여,2023.03.09
190,20,"봄밤에 먹었던 처음밤 맞지요!!
이름처럼 이렇게 크고 잘까지는 국내산 공주산밤을 
컬리에서 구매하고 재재구매를 반복했던 상품이 돌아왔네요.
언제 다시 돌아오나 기다렸는데..올가을에 수확한 밤인가봐요.
봄밤처럼 디자인도 강렬했는데 포장과 디자인이 심플해져서 좋아요. 생물상품의 배려로 뚫린 숨구멍이 앙증맞네요. 에어후라이어-15분! 도 좋지만..호일에 말아서 벽난로에 15분!! 
이름 그대로 입니다. 이렇게크고 잘까지는 밤은 처음밤! 처음봅니다. 아니 이미 봄에 봤지만..가을밤에 다시 만나 반갑습니다.
밤을 너무 좋아하는데 먹기가 불편해서 안먹고 말았지요.
처음밤은 아무것도 할게없어요..그냥 손으로 벌어진 밤을 쏙~ 꺼내기만 하면 되네요. 우왕 짱 커요! 
밤물결과 황금색빛깔! 우아한 자태가 드러나면서 이렇게 예쁘구나 감탄합니다. 마지막으로 맛!에 인생 감탄사들이 쏟아져 나옵니다.
이렇게 크고 잘까지고 짱맛난 처음밤!!
아이들 간식으로도 넘 좋구요..부모님도께도 보내드려야 겠어요~
이렇게 맛난 처음밤을 컬리에서 만나 행복합니다~
땡큐 컬리~ 
가을-겨울-봄밤까지 쭉~",2020.11.06
191,20,사람들후기도좋고해서구입해봤어요ㅋㅋ,2023.03.09
192,20,계속 재구매 하고 있어요. 에어프라이어에 구워 먹고 있고 잘까지고 달고 맛있어요.,2023.03.09
193,20,추천받아서 구매했는데 에프에 돌려먹으니 와~~! 진짜 맛있어요,2023.03.09
194,20,맛있기를 기대하며 구매했어요,2023.03.09
195,20,재재재구매하는 밤입니다 에어프라이기에 돌리면 굿굿굿,2023.03.09
196,20,평이 좋아 구매하는데 일정하게 항상 신선한 밤 보내주시길 바랍니다.,2023.03.09
197,20,시즌이 끝나가니 상한 것도 두어개 있네요,2023.03.09
198,20,군밤은 좋아요. 맛있어요,2023.03.09
199,20,후기 좋아서 사봤는데 알 크고 맛있어요~ 재구매요^^,2023.03.09
200,21,알이 크진 않은데 사각사각하고 맛있어요:),2023.03.09
201,21,좋네요 사각사각 넘 좋다ㅋㅋㅋㅋ,2023.03.09
202,21,알이 작아요....,2023.03.09
203,21,사과 너무 맛있어요 하나씩 아침에 먹기 너무 편해요,2023.03.09
204,21,너무 크지도 않고 편하게 먹을 수 있어 좋아요,2023.03.09
205,21,맛있어요 금새 뚝딱,2023.03.09
206,21,맛나요 딸아이기숙사에 보내줄까봐요,2023.03.09
207,21,맛있고 좋아요~^^,2023.03.09
208,21,"편해서좋고 포장되어있어 오래보관되니
그것도좋아요
너무맛있는 꿀사과도있고 맛없는것도있어요
ㅋ",2023.03.09
209,21,"아침대용으로 하나씩 맛음 조금 떨어져도
간편해서 구매중이에요",2023.03.09
210,22,"갑자기 더워진 날씨탓에 건강관리가 중요해진 요즘.
아침식사 대용으로 어떤게 좋을지 고민하다가 마켓컬리에서 토마토를 장바구니에 쏙~ 담았어요!

< 신선한 토마토주스 만들기 >

준비물 : 토마토, 오일, 소금 (기호에 따라 꿀, 얼음)
Recipe :
1. 베이킹소다를 이용해서 뽀득뽀득 깨끗하게 씻어 주세요.
2. 토마토 꼭지 부분에 열십자(+)를 내주고, 끓는 물에 3분 정도 익혀주세요.
잠깐 Tip) 토마토 흡수율 높이는 방법!
V 열을 가한다. V오일을 더해 먹는다.
3. 뜨거운 토마토를 얼음물에 퐁당! 껍질이 손쉽게 제거됩니다.(부드러운 목 넘김을 위해 귀찮아도..껍질을 제거해 주세요^^)
4. 토마토 1개당 소금 한 꼬집을 넣어주세요.
5. 아보카도오일 or 올리브오일을 넣고, 믹서기나 핸드블렌더로 갈아주세요.
6. 기호에 따라 꿀이나 얼음을 더해주세요.

토마토 흡수율을 높여야 하는 이유..!
- 라이코펜 성분이 다량으로 함유되어 있어 항암작용에 탁월해요.
- 토마토에 들어있는 루틴 성분은 혈관건강에 도움을 줘요.
- 젖산이 축척되는 것을 억제하여 피로회복에 도움을 줘요.
- 피부의 탄력을 높여주고, 미백효과, 노화방지!!와우..
- 비타민A 함유로 눈을 건강하게 해주고, 
- 저칼로리 식품으로 다이어트에도 효과적인.
 참 고마운 토마토..ㅠㅜ

아침에 건강한 토마토주스로 프레쉬하게 하루를 시작해 보세요^^",2022.06.03
211,22,"요즘 핫한 원빈 이나영 부부의 다이어트 건강식 레시피 보고 따라서 더 간단하게 만들어봤습니당! 
다이어트에도 좋고 설탕이랑 소금 안 넣어도 엄청 맛있고 토마토 과육 때문에 고기는 더 부드러워요ㅠㅠ 꼭꼭 해먹으세요 특히 야채 싫어하는 아이들한테도 인기만점이에요!

(준비물)
소고기 등심 200g, 토마토 4~5개, 양파 2개
(고기 양은 200~400g에서 취향껏 넣으시면 될 거 같아요!!)

(초간단 만드는 법)
1. 토마토를 깨끗이 씻은 후 끓는 물에 살짝 데친다
2. 식힌 토마토 껍질을 벗겨주고 깍둑 썬다.
3. 양파도 껍질을 벗긴 후 깍둑 썬다.
4. 고기(소고기 등심 부위 사용)는 팬에 겉면만 익힌 후 큐브 모양으로 썬다. ** 꼭! 먼저 겉면 익혀주세요 귀찮다고 안 익히면 스튜에 핏물 왕창 나와서 망해요!
5. 냄비에 양파를 깔고 그 위에 토마토를 깔고 위에 고기를 올린다. (3층! / 물은 안 넣어요!!!)
6. 냄비 뚜껑을 닫고 약불에서 1시간 정도 끓인다.
(중간 30분 정도 후에 물이 나왔을 때 한 번 정도 뒤집어주세요!) ** 꼭! 냄비 뚜껑을 덮으셔야 하고 너무 자주 열면 수분이 날아가니까 최대 2번 정도만 열어주세요!

그리고 직접 해보니 보통은 2시간 정도 끓이라 했을 땐 저는 타더라고요... 1시간 내외가 딱 적당한 거 같아요! 절대 센불로 익히시면 안 돼요! 까만 냄비를 얻으실 수 있으실 거예요... 경험담입니당,,,

기호에 따라서 후추나 파슬리 바질 등을 추가해도 맛있어요! 그리고 왕창 만들어서 소분한 후에 냉동실에 넣고 바쁜 아침이나 퇴근 후 귀찮은 저녁에 돌려서 먹기 너무 좋아요!! 특히 저녁으로 밥 대신에 먹었더니 살이 진짜 쑥쑥 빠질 것만 같은 느낌...! 포만감도 좋고 맛도 너무 좋아요! 저는 당분간 저녁으로 토마토스튜 먹으려고용! 어렵지 않으니 꼭 한 번 만들어 보세요!!",2021.06.08
212,22,신선해요~ 잘 포장돼서 왔어요! 크기도 크고 조금더 숙성시켜야하능것도 있긴해요,2023.03.09
213,22,싱싱하고 좋아요ㅛ,2023.03.09
214,22,아주싱싱한게 왔어요~후숙시켜먹기 좋아요,2023.03.09
215,22,"얼음팩이 녹아서 터져서
상자는 찢어지고 현관이 물바다가 됐어요..
토마토는 상태가 아주 좋았어요",2023.03.09
216,22,대형 마트에 비해 가격이 저렴함.,2023.03.09
217,22,토마토 떨어지지 않게 사고 있어요 싱싱합니다,2023.03.09
218,22,토마토주스 해먹는데 싱싱하네요,2023.03.09
219,22,"토마토 스튜 만들려고 시켰어요.
이번엔 싱싱하고 단단한 물건으로 잘 왔어요^^",2023.03.09
220,23,"요즘 사과 품종별로 비교해보는 재미에 빠졌어요. 
감홍의 맛을 가장 좋아하긴 하는데 맛 비교 자체가 너무 즐거워요. 

시나노골드는 처음 먹어보는데 황금사과라는 이름에 걸맞게 정말 금색이에요 ㅎㅎ

일단은 그냥 온전히 껍질째 먹었어요. 
확실히 연한 느낌이에요. 껍질도 과육도요. 
물렁하다는게 아니고 정말 연한~~ 과육이네요.

감홍이 깊은 단맛과 향이라면
이거는 싱그러운 단맛과 향이에요.
감홍이 퍼퓸이라면 황금사과는 오뜨뚜왈렛 같달까요

다른 재료와도 잘 어우러질 것 같아서
땅콩버터 발라 꿀 살짝 두르고 시나몬파우더까지 올렸어요. 
얼마 남지않은 가을의 훌륭한 디저트가 되지요.",2022.11.15
221,23,오 생각보다 그냥ㅋㅋ ㅡ보통 사과에요 쏘쏘,2023.03.09
222,23,특이해서 사봤는데.. 맛은 크게 특별하진 않네요.,2023.03.09
223,23,달아요 새톰달콤!!!!,2023.03.09
224,23,늘 재구매하고 있어요. 아삭하고 새콤달콤합니다.,2023.03.09
225,23,크기가 쪼그만 한데 맛은 있어요.,2023.03.09
