,item_num,rivew,rivew_date
80,8,"아이 생일이라서 아웃백을 갈려다
컬리에서 보이는 등갈비로 한끼 차려냈는데요.
진짜 푸짐하고 저렴하게 넘 맛있게 먹었어요. 1kg 이지만 500g 씩 2봉 개별 포장 되어 있어서 나눠서 먹기에도 좋고 
다 조리된거라 에어프라이어에 돌리기만 하면 되는거라 너무 편하더라구요. 
에어프라이어에 돌렸더니 그냥 아웃백 폭립이네요. 등갈비 갈비대에 살코기가 진짜 많이 붙어 있어서 한 개를 먹어도 먹을게 있더라구요. 부드럽고 쫄깃한 고기 씹히는 식감도 너무 좋았어요.
무엇보다 과하지 않은 단짠 간장 양념이 등갈비랑 너무 잘 어울렸고 고기 속까지 잘 베여 있어서 맛있게 먹을수 있었어요. 어른2명, 아이 2명 먹었는데 푸짐하게 너무 맛있게 먹었어요. 
아웃백 안 가길 잘 한 것 같아요.",2022.11.23
81,8,"후기를 잘 안쓰는데, 제가 구매할때는 후기가 0개였어서 고민이되더라구요ㅎㅎ 아래 몇분에 더하여, 구매 고민중이신 분들께 도움되시라고 써봅니다! 

맛: 맛있게 달콤합니다.
폭립은 주로 시큼한베이스냐 달콤한베이스냐 나뉘는데, 취향에 맞게 사셔야 할거 같습니다. 이 폭립은 미국식보다는 달콤베이스이고, 한국분들에게 잘 맞는 맛입니다. 

양: 뼈에 비해 살이 아주 많아 만족스럽습니다. 부드러운 살코기가 엄청 많구요, 1박스(2팩으로 나뉘어 포장돼있습니다) 기준 성인 여자2+남자1 배부르게 먹습니다.
성인남자는 1박스 다 먹어야 배부를 것 같습니다.
빵이나 밥을 곁들이지 않는다면요.

조리법: 냉장해동 후 프라이팬에 넣고 쏘스 쭉 짜신후에 아무 추가없이, 뚜껑덮어 중약불에 10분이면 촉촉해집니다. 처음 구매라 혹시 탈까싶어 물 100ml를 추가했는데, 어느정도 폭립이 데워지고 보니 수분이 나와 소스가 자작하더라구요. 덕분에 짜지않게 먹었고, 소스는 따로 그릇에 덜어 찍어 먹었는데요. 꾸덕한 소스를 좋아하시면 제품만 넣고 데워드시길 바랍니다.

**귀차니즘 분들을 위한 팁: 박스를 열면 2봉지가 나뉘어 포장되어 있습니다. 냉동제품이다보니 재냉동하지 않는게 좋잖아요? ㅎㅎ 
에잇귀찮아 하시면서 박스째로 녹였다가
열어보니 많아보여서 다시 재냉동하지 마시고, 해동하실때 아예 박스 열고 1봉지만 해동하시면 안전할 것 같아요.

재구매의사 100%입니다. 가성비 좋은 맛난 폭립입니다.",2022.10.21
82,8,"맛있어요 한 덩어리에 립 5개 정도 인데
양도 적당하고 양념도 괜찮았어요
가성비 좋네요",2023.03.09
83,8,맛있어요~재구매 할거에요~아이들이 잘 먹네요.,2023.03.09
84,8,후기가 좋아서 한번 사봤어요,2023.03.09
85,8,살이 완전 두툼하고 맛있어요,2023.03.09
86,8,두번에 나눠서 먹을정도로 두툼하네요~^^500그람씨 포장되있어서 더좋아요~,2023.03.09
87,8,늘 주문해요 처음보닼 살이 조그 줄우든느낌,2023.03.09
88,8,"맛있어요, 애들이 좋아해요",2023.03.09
89,8,종종 사는거라 잘 먹을 것 같아요!,2023.03.09
90,9,"마트보다 비싸지만 
저는 무조건 컬리 계란만 먹어요

1. 1+등급 
2. 무항생제 
3. 안전성까지 한번 더 확인 

다이어트할때 삶아 먹기도 좋구요
반찬으로도 다양하게 활용할수 있어서 넘 좋아요! 

애호박, 팽이버섯에 계란물 입혀 전도 만들구요 
계란후라이도 자주 해 먹습니다! 

컬리 계란은 
탱글탱글 노른자부터가 달라요
계란후라이 할때 바로 느껴져요 
컬리 계란은 신선도가 훌륭한 계란이라는게 딱 보인답니다 

오늘 여름 장마철 식중독 관련 기사 봤는데... ㅠㅠ 
여름엔 더 좋은 계란으로 챙겨 드셔야 되는거 아시죠? 

안전하고 맛있는 컬리 계란 강력추천합니다!",2022.07.04
91,9,"무항생제라 너무 좋아요!! 하나도 안깨지구~~ 안전하고 신선하게 배달해주셔서 감사해요 ><*

1. 안전함
먼저 계란 진짜 안깨지고 실금이나 미세한 파손이나 상처도 없이 잘 와줘서 기사님께 경례...☆

2. 포장
안에 딱딱한 판이 또 덧대어져있고 그 판에는 계란들 숨구멍이 있구~~ 진짜 초신선!!
깨질까봐 많이는 주문을 못하겠었는데
포장이 진짜 강도높은 포장이라 다행이에요

3. 신선도
날짜도 뭐 고객 입장에서는 전날 나온 걸 받은 것 같았는데 배송 시작일로 따지면 당일 생산 된 알을 배송해주신 거죠. 기억이 가물가물 하지만 그렇게 기억하고있어요. 정말 신선하네요. 대형마트에서도 이런 건 살 수 없잖아요.
날짜로만 봐도 신선한 계란이지만
젓가락으로 노른자를 들어올렸을 때 탱글탱글 하게 집히는가?
흰자와 노른자가 탱탱해서 그 경계가 분명한가?
계란이 너무 크게 번지지 않고 노른자의 형태가 그대로인가? 
아니면 완전히 퍼지고 경계가 없는가? 로 판단해 볼 수 있는데 이건 그냥 완전 탱글해요. 
가운데 점만 찍으면 걍 노란 안구임.
참고로 노른자에 이쑤시개를 꽂아서 쓰러지지 않는 것도 신선함 판별법인데 이 계란에는 필요 없죠 ㅎㅎ 

4. 형태
계란을 깼을 때는 노른자가 터지지 않고 동그란 모양으로 봉긋하게 솟아 있는 것이 신선하다는 증거인데 진짜 미친듯이 구슬같이 동그랗고 돼지껍데기 콜라겐같이 탱글한데 사진은 요리 도중에 찍어서 터뜨려져서 그래요 ㅠㅠ
또 노른자는 너무 샛노랗고 고소하고 꿀맛입니당!!

표면도 이물질이나 털이 묻어있거나 많으면 몇 개씩 그러는데 그런게 하나도 없었어요!! 그렇다고 계란 껍질이 지저분하다고 씻어서 보관하면 계란의 보호막이 벗겨지면서 오히려 세균이나 오염 물질이 내부로 들어갈 수 있다고 하니까 조리 전에 세척해야 한다고 합니다.
이렇게나 신선한 계란을 상하게 만들고 판매자 탓을 하는 일은 만들지 말았으면 해요 ㅠㅠ

또 유난히 흰자에 눈곱 덩어리 같은 것 알끈이라고 하죠? 그게 없으면 노른자 형태를 유지할 수 없지만 너무 많아서 아 요거는 진짜 많다 싶은 것도 봣는데 막 골라내기도 했는데 그런 생각 1도 안들고 먹어치움 ㅎㅎ

5. 신선도 유지법
그런데 제가 깜빡하고 한시간정도 실온에 두었어요 우이씽 ㅠㅠ 바로 냉장고 넣었지만 계란들이 땀을 엄청 흘리고 있었어요 ㅠㅠ
냉장보관한 달걀을 실온에서 두 시간 넘게 보관한 경우에는 반드시 달걀을 버려야 하는디 ㅋㅋㅋ 그정도의 방치는 아니었고&#160;냉장보관 온도를 일정하게 유지하는게 진짜 중요한데 ㅠㅠ 가끔 김밥집에서 계란 때문에 문제 터지잖아요 ㅠㅠ 
차가운 달걀을 따뜻한 곳에 두면 달걀 표면에 물기가 생기고, 박테리아가 자라기 쉬운 환경이 된거에요. 달걀 껍질에는 작은 구멍들이 있기 때문에 세척해서 보관하면 안되는 것이고 껍질에 있는 박테리아가 달걀 안으로 침투해 상하게 할 수 있어용. 
저처럼 보관 잘못하고는 컬리탓하지 마시궁 ㅠㅠ 보관을 잘 해봐요 ㅎㅎ 

* 기온 변동을 막기 위해서 냉장고에서 가장 온도가 낮은 곳에 보관을 하는게 좋아용.
냉장고 문쪽은 여닫을 때 기온 변화가 자주 일어날 수 있고 달걀 표면에 물기가 생길 수 있어요!

* 뾰족한 부분을 아래로 향하게 두기. 
계란 둥근 부분의 기실이라는 숨구멍을 위로 향하게 해야 신선함.

아 진짜 대박 신선한 거 왔는데 이 게으름인지 알츠하이머인지로 계란 땀흘리게 만들고.. 더 신선하게 먹을 수 있었는데 넘 슬프지만 아무튼 잘 먹었습니다 ㅎㅎ",2022.06.27
92,9,"대란 20구 1+등급 무항생제 계란을 구입했어요.

처음 구매했는데 노른자가 노랗고 탱글탱글한게 신선해 보이네요.

오늘은 콩나물밥을 해서 양념장 넣고 비벼 먹었어요.
따로 반찬 많이 안 해도 되니 좋더라고요.

간단하게 콩나물밥 해서 드셔 보세요.
우선 밥을 할때 콩나물도 씻어서 같이 넣고 취사를 시작합니다.

밥이 되는 동안 양념장을 만들어요.
양념장 : 맛술 1T, 국간장 1/2T, 조림간장 4T, 
고춧가루 2T, 깨소금 1T, 다진마늘 1T, 다진 파 2T, 풋고추 1개, 참기름 2T

저는 위의 재료를 두 배로 만들었어요.
그냥 먹어볼땐 조금 짠 듯 했는데 콩나물밥에 계란 후라이해서 얹고 비볐더니 안 짜고 맛있더라고요.

평소에는 아들들이 계란만 후라이해서 양념장 넣고 비벼 먹어서 넉넉히 해 놓아요.

계란이 신선하고 고소해서 콩나물밥이 더 맛있었던 것 같네요",2022.03.25
93,9,늘 만족스러운 마켓컬리 무항생제 일등급 대란~~온가족이 이 계란 늘 만족스럽게 먹고있어요!!!ㅎㅎ,2023.03.09
94,9,반숙해서 먹기좋아요,2023.03.09
95,9,알이 좀 작아서 계란말이 용도로 마니 사용 해야함,2023.03.09
96,9,컬리 달걀은 말해 뭐합니까 좋아요,2023.03.09
97,9,계란이 신선하고 맛이좋아요,2023.03.09
98,9,한끼에 계란 두 세계는 먹으니까 매번 구매합니다,2023.03.09
99,9,신선해서 늘 구매해요,2023.03.09
100,10,"마켓컬리 베스트 제품인데 이제서야 먹어보네요.
인터넷에서도 워낙 추천 글이 많아서 궁금했는데 인기 제품은 확실히 이유가 있다는 걸 알게됐습니다ㅎㅎ

- 양
500g이라 생각보다 봉지도 크고 양이 넉넉해서 만족스러웠어요.
세일할 때 구매하면 가성비 좋아요!
큐브 크기도 자잘하지 않고 큼직해서 샐러드에 3개 정도만 올려먹어도 충분했어요.

- 맛
다양한 맛이 있던데 저는 매콤한 맛을 좋아해서 청양고추로 선택해보았어요.
결론적으로 다른맛도 하나씩 다 먹어보려구요..!
처음 먹어보고 생각보다 너무 부드럽고 양념도 잘 되어있어서 맛에 놀랐어요+_+
그동안 먹었던 닭가슴살은 아무리 맛있어도 약간의 퍽퍽함은 있었는데 이건 진짜 부드럽고 닭고기 결이 살아있어요.
육즙이 살아있는 느낌이라 촉촉하고 한봉지 다 먹을 수 있을 것 같은 느낌ㅋㅋㅋ

- 조리 방법
생닭(?)이라 에어프라이어에 조리해서 먹으면 됩니다!
전자레인지 등 다른 조리 방법은 사용해보지 않았는데 아무래도 에어프라이어를 사용하는 게 가장 맛있게 먹을 수 있는 방법인 것 같아요.


맛있어서 조금만 먹기 아쉬운 맛…
다이어트 하시는 분들,
이 닭가슴살이면 좀더 즐겁게 다이어트 할 수 있을 것 같아요!!",2023.01.12
101,10,"활용도 높은 <자연실록 동물복지 닭가슴살 큐브 스테이크>

*맛 (오리지널)
: 밍밍하지 않고 간이 잘 되어있어요! 짜지도 싱겁지도 않고 감칠맛이 나네요 :)

*양
: 생각보다 많아요! 한 열몇개 들어있어요.

*식감
: 진짜 부드러워요!! 냉동인데도 어쩜 이리 부드럽죠?? 예열된 에어프라이어에 180도 14분(7분/7분) 뒤집어가며 익혔는데 진짜 촉촉하고 맛있어서 놀랐어요!!

*활용 레시피
<닭가슴살 미역국>

1. 닭가슴살을 먹기 좋은 사이즈로 잘라요.

2. 에어프라이어 혹은 팬에서 닭가슴살을 1차적으로 익혀요.

3. 불려놓은 미역과 닭가슴살을 같은 팬(혹은 냄비)에 놓은 상태에서 참기름 2T 넣고 볶아요.

4. 기호에 따라 간장(1T)과 다진마늘(1t)을 추가하며 볶아요.
(이때 감칠맛을 위해 액젓을 추가해도 좋아요)

5. 물 400ml를 넣고 끓여요.

6. 맛있게 끓으면 완성!

활용도 높고 건강에도 좋은 닭가슴살로
모두 맛있는 식탁 꾸며보세요 :)",2022.11.06
102,10,"매번 주문하고 있어요. 없어서는 안되는 소중한 닭가슴살입니다!
에어프라이어로 200도 15분 정도 구워주면 겉은 바삭 속은 촉촉하니 야들야들 맛있습니다.
닭가슴살 유목민 분들은 이거 드시면 맛있다고 할 것 같아요. 구운치킨같은 맛이고 닭다리나 닭안심같이 부드럽습니다.
갈릭맛은 마늘맛 꽤 진하며, 청양고추은 은은한 매콤함이 맛있고, 치즈맛은 고소한 치즈향 & 맛이 좋습니다. 오리지널은 맛이 첨가된 거에 비해 다소 퍽퍽한 느낌이 들긴 합니다.
저는 치즈 > 청양 = 갈릭 > 오리지널 순으로 추천합니다.
후라이팬에 구워먹어도 맛있긴 하지만 에어프라이어가 제일 손쉽고 촉촉한 것 같아서 에어프라이어 조리 추천해요!",2022.10.30
103,10,맛있어서 재구매했어요,2023.03.09
104,10,맛있어요 닭가슴살중에 짱이에용,2023.03.09
105,10,너무 맛있어요 촉촉해요,2023.03.09
106,10,너무 맛있어요 운동하면서 먹으려고 샀는데 닭가슴살중에 정말 최고,2023.03.09
107,10,에프에 돌렸는데 양념이 있어서 타긴 하지만 너무 맛있어요,2023.03.09
108,10,양도 1인 가구가 조금씩 먹기 좋아요. 다이어트용이나 평소 단백질 보충용으로 먹기 좋네요. 생각보다 덜 퍼석하고 괜찮네요. 컷팅된 사이즈도 먹기 편해요,2023.03.09
109,10,적당히 맵싹한 맛이 아주 좋습니다. 맛있어요.,2023.03.09
110,11,"지방이 적고 육질이 부드러워서 자주 구매하는 델리치오 안심이에요! 이번에도 신선하고 부드러운 녀석으로 잘 왔네요
간만에 스테이크 덮밥 만들어서 잘 먹었습니다

레시피는 아래에 적어두고 갈게요

1. 냉장 상태의 안심은 소금 후추 간을 해 준 뒤 30분간 실온에 두어 찬 기운을 빼줍니다.
2. 양파 반 개를 채썰어 준비해주세요.
3. 후라이팬을 강불로 달구고 기름을 넉넉히 두른 다음 고기를 얹어 구워주세요.
(미디움 레어 기준 강불로 2분, 뒤집어서 2분, 중약불로 줄여서 1분, 1분 구워주시면 됩니다)
4. 다 구워진 고기는 은박지에 싸서 5분 이상 레스팅 해줍니다.
5. 레스팅 하는 동안 고기 굽고 남은 팬에 채썰어둔 양파를 넣고 간장 2큰술, 올리고당 2큰술, 맛술 1큰술을 넣고 졸여주세요.
6. 밥-양파간장소스-스테이크-생양파-무순 순으로 차곡차곡 얹어주면 완성입니다.

이번에 고기가 딱 원하는 굽기로 잘 익어서 너무 기분이 좋네요ㅎㅎ
완성된 스테이크 덮밥은 비비지 말고 모든 재료를 숟가락에 조금씩 얹은 뒤 와사비를 곁들여 드시면 됩니다!
비비면 스테이크 육즙이 다 사라지고 보기에도 그다지 예쁘지 않으니 주의!
꼭 조금씩 얹어서 드시길 권장합니당 그럼 맛있게 잘 먹었어요~",2020.10.03
111,11,"호주산 목초육 안심 몇번 구매했었는데 이번에 할인하길래 얼른 장바구니에 담았어요. 바베큐할때 빠지지않고 꼭 챙기는 안심, 이번에는 둘째아이가 간식으로 구워달라해서 여러개 샀어요.
한우 안심은 마블링때문에 좀 느끼하기도하고 곡물사료 급여하는것도 좀 꺼려지는데 호주산은 기름기없고 이 제품은 목초육이라 더 좋아요.

배송상태도 참 마음에 들었어요. 갑자기 날이 더워져서 냉장배송이 어떠려나 살짝 걱정됬는데 네팩 주문하니 두팩은 상자아래에, 중간에 아이스팩 끼워넣고 나머지 두팩은 뒤집어서 아이스팩의 찬 기운이 더 잘 전달되도록 신경써서 포장해주셨더라구요. 포장 하나에도 세심한 마음에 감동이~~

맛은 뭐 말할것도 없죠. 올리브유에 살짝 재웠다가 허브소금 뿌려서 무쇠팬에 굽기만 하면 육즙가득 부드러운 맛에 순삭이에요. 초등아이라 먹기편하게 잘라주었는데요, 사실 여기 제품 찹스테이크도 사고 싶었는데 망설이는순간 품절이라...다음엔 안심스테이크와 같이 꼭 사고야말겠어요~^^",2020.06.05
112,11,스테이크는 무조건 안심을 좋아하는데 매번 구입할 때마다 만족해하며 먹어요.,2023.03.09
113,11,이번건 잡내가 나네요 ㅜㅜ,2023.03.09
114,11,부드럽고 아이도 잘먹어서 또 샀네요!,2023.03.09
115,11,세일해서 잘 먹었어여 ㅅㅈㅎ,2023.03.09
116,11,"뭐 억하심정이 있는것도 아니라서 여태껏 다 좋은 후기 남기는데..
이번 이 안심 스테이크라고 파는 이 고기는 진짜 열받네요. 
사진을 찍었어야 되는데 조리 하려고 깠다가 빡쳐서 집어던지는 와중에 
사진 찍을 정신도 없었고 참다 참다 지금에서야 후기 남깁니다. 

아니 스테이크 고기라고 팔면서 조각고기 뚤뚤뭉쳐서 진공 포장해서 보내는 건 사기 아닌가요?
아무리 가격이 싼 고기라도 그렇지 누가 찹스테이크 시켰습니까?
안심 스테이크라고 표기 해놨으면 제대로 덩어리 된걸 팔아야죠
이게 뭡니까? 만 얼마 하는거 사서 먹는 사람이 잘못인거죠? 
진짜 짜증나네요. 스테이크는 무슨 스테이크.. 에휴",2023.03.09
117,11,한 끼 잘 해먹었습니다~~~감사!,2023.03.09
118,11,넘 부드러워요~~맛있는데 자주먹긴 가격이 비싸요 ㅠ,2023.03.09
119,11,아이들이 잘먹어서 아주 자주 시켜요.,2023.03.09
120,12,"우선 가격이 저렴해서 좋아요! 저는 6개로 소분해서 냉동실에 넣어둬요 ㅎㅎ
1. 대패삼겹살간장파스타
마늘, 버섯, 양파, 파를 다져요
대패삼겹살을 구워줘요 
기름이 나오면 삼겹살을 잠시 빼두고 올리브유 조금 더 추가해서 야채를 다 넣어주고 페페론치노를 넣어줘요
간장 한숟갈, 굴소스 한숟갈 넣고 볶아줘요
익힌 파스타 면을 넣어주고 면수 2국자를 넣어요
삼겹살도 넣고 볶아줘요! 끝!
2. 돼지고기 모듬찜
양파, 알배추, 당근, 팽이버섯, 청경채를 길게 잘라요
채소 조금 깔고, 삼겹살 깔아주고, 채소 깔고, 삼겹살 깔아줘요
그냥 계속 쪄주면 끝!

대패 삼겹살은 얇아서 금방 익고 조리가 간편해요! 다들 작은 노력으로 맛있는 음식 드세요",2022.05.26
121,12,"1,대패삼겹살 콩나물밥
준비물:대패삼겹살,파,콩나물,김가루,참기름
양념장:파다진거,마늘,간장,깨가루,참기름,고추가루
대패삼겹살 콩나물밥 두가지방법을 소개합니다
첫번째방법
쌀을 씻어 물을 일반밥물보다 약간 적게 물맞추기
 후라이팬에 파기름을 먼저 낸후 대패삼겹살을 잘 볶아주기
쌀씻은 솥에 기름기 빼고 대패삼겹살 올리고 콩나물 올려 밥하기
콩나물과함께 밥을 하게 되면 콩나물이 숨이 죽어 촉촉한 콩나물밥이 됩니다 
두번째방법
콩나물을 먼저 데쳐 찬물에 헹구워 물기빼기
콩나물 데친물을 버리지 말고 식혀서 콩나물 물로 밥물 잡기
파기름낸 대패삽겹살 올려 밥짓기
콩나물이 아삭아삭 식감이 살아 있어 저는 개인적으로 두번째방법을 더 좋아 합니다
그릇에 콩나물밥을 담아 김가루 참기름 넣고 양녕장에 슥슥 비벼 먹으면 아이들이 너무 좋아합니다
2,실패없는 대패삼겹살 깍두기 볶음밥
먼저 다진 파로 파기름을 낸후 대패삼겹살을 후추를 뿌려 함께 볶아줍니다 
쫑쫑 잘라 놓은 깍두기를 함께볶다가 설탕를 조금 넣고(저는 설탕대신 양파 반개를 함께 넣었어요)밥을 넣어 맛있을때까지 잘 볶아 줍니다
간을 보고 싱거우면 간장으로 간하기(고추장도 좋아요)
마지막으로 김가루 참기름 둘러 맛있게 먹어요",2022.04.18
122,12,양도 진짜 맛있고 너무 맛있게 잘먹어서 또 구매하려구요~~~,2023.03.09
123,12,맛있게 요리해서 먹었어요,2023.03.09
124,12,가성비 좋아 자주 구매해요,2023.03.09
125,12,생각했던것보다 두께가 좀 두껍네요,2023.03.09
126,12,반찬없을 때 먹기 좋아요.,2023.03.09
127,12,"불금 저녁엔 삼겹살 구워서 맥주랑 한입~~이 최고죠~
맛있어요^^",2023.03.09
128,12,"대패 삼겹살 머고싶을때 주문해요
역쉬.. 좋네요^^",2023.03.09
129,12,늘 먹던거라 또 주문해요,2023.03.09
130,13,"냉삼도 컬리가 굿!

추억과 함께 먹는 컬리의 냉삼~~~^^

갑자기 티비보다가 냉삼 먹는 장면이 나와서 후다닥 컬리에서 냉삼을 찾아 봤지요...ㅎㅎ

고기를 너무 좋아해서 컬리에서 삼겹살 진짜 많이 사서 먹는데 이번에는 냉삼을 구매했어요 

일단 고기는 모자라면 않되니까 컬리를 믿고 처음 구매하는데도 3팩을 샀어요

1팩에 600g씩 들어 있고 먹기 좋게 잘라져 있어서 딱 좋았어요 

기름이 좀 많아 보이기도 했는데 구어서 먹어보니 한돈이라서 그런지 잡내도 없고 쫀득한 식감에 아주 맛있더라구요

냉삼 먹을려고 쌈도 준비해서 노릇하게 구운 냉삼 올리고 파채에 힌국인의 힘 밥도 넣어서 쌈으로 푸짐하게 먹었어요

먹으면서 옛날 네모난 판에 호일 깔고 먹던 냉삼의 추억이
새록새록 했어요

그때보다 더 맛있게 먹은것 같아요 

추억과 함께 먹어서 그런가봐요 ㅎㅎ

냉장도 맛있지만 이제 냉삼도 함께 쭈욱 컬리에서 사서 먹을것 같아요

고기는 역시 컬리...

믿고 먹는 컬리...고마워요",2023.02.07
131,13,궁금 궁금 궁금 궁금,2023.03.09
132,13,냉동ㅈ이지만 맛이좋네요,2023.03.09
133,13,계속 사는 중ㅋㅋㅋㅋ 만만하고 괜춘ㅋ 어렷을때 집에서 구워먹던 냉동삼겹살맛,2023.03.09
134,13,이거 좋네요ㅋㅋㅋㅋㅋ 만만해요,2023.03.09
135,13,생각보다 맛있어요,2023.03.09
136,13,33데이때 맛나게 먹었어요~~~,2023.03.09
137,13,냉삼 맛있어여ㅎㅎㅎ자주 쟁여놓게되요,2023.03.09
138,13,냉동실에 쟁여두고 반찬없을때 먹음 좋아요,2023.03.09
139,13,그릴에 구워서 먹었는데 잡네 안 나고 굿,2023.03.09
140,14,"다이어트 중에 특식으로 구매해본 KF365 훈제오리 !!!
2팩인데 가성비도 너무 좋아서 구매해봤음.
포장도 잘 밀봉되어 아주 잘 되어있었고,
그냥 뜯어서 바로 조리해주면 되서 조리도 아주 간단!

후라이팬이나 에어프라이기 이용해서 조리하면 되는데
나는 2팩이니까 1팩은 에어프라이기, 1팩은 후라이팬으로 조리해봤음.
개인적으로는 오리가 기름이 많으니까 에프로 조리해서
기름을 쪽 빼서 먹는게 더 단백하고 맛있었음.
후라이팬으로 조리할때는 마늘이나 양파 등 야채들을 많이 넣고 같이 볶볶해주면
오리기름이 야채에 잘 베여서 더 맛있을듯하지만
나는 귀찮아서 오리만 볶았더니 기름기만 많고 조금 짯음.

샐러드 위에 얹어서 훈제오리샐러드로 먹어도 아주 맛있겠지만
나는 밥을 사랑하는 탄수화물중독자라서 밥이랑 먹음.
하지만 양심이 있어서 현미밥이랑 쌈채소랑 같이 먹음
역시 밥과 채소와의 오리고기 조합이 아주 좋았음^^ㅎㅎㅎ
머스타드 콕 찍어서 먹으면 을매나 맛있게요 ~ ~ ~ 

어떤곳은 오리가 딱딱하고 질기고 그런곳도 있어서 걱정했는데
아주 부드럽고 야들야들 너무 맛있었음.
다음 특식이 필요할때 또 사야겠음 ㅎㅎㅎㅎ만족! 추천!!",2022.11.28
141,14,"모든 것을 쪄서 저칼로리로 저녁을 했습니다

전부 컬리재료이네요
같이 구매한 제품으로 알배기 배추와 생와사비간장 소스를 같이 주문했습니다 참고하시면 좋은 궁합이 될 것 같아요.

1 배추를 씻어서 냄비에 쪄놓고 다른 것들을 조리했어요
쪄서 꺼내놓고 약간 수분을 날리고 뜨거움을 날리는 것이 쌈을 할 때 좋습니다 

2 남은 열로 부추 썰어 둔 것을 더 짧은 시간으로 쪄 냈습니다 

3 훈제오리는 구워서 바삭하게 하기보다는 약간 쪄내는 느낌을 주기 위해서 에어프라이어 이용했습니다 
에어프라이어용 기름종이에 물을 좀 붓고 그 위에 훈제 오리를 깔아서 구워지는 동시에 수분기를 머금으면서 고기 자체에 있는 기름도 빠지게 되는 효과를 얻을 수 있었어요

4 이러면 끝입니다! 
배추에 부추와 오리고기 싸서 돌돌 말아 바로 드세요 
와사비와 사시미간장 소스는 원래 생연어 용인데 이렇게 같기 곁들여주면 오리고기 비릿한 맛이 깔끔하게 잡혀요 
고기 자체에 짠맛도 있으니 소스를 반만 사용하고 넣어두시는 것을 추천드립니다 
와사비도 매운 편이어서 조금씩 곁들이시고, 또 다음에 먹을 때 사용해주세요 

칼로리 엄청 낮은데 배가 되게 부릅니다 ㅎㅎ
단백질도 챙기고 기름기 낮추고 완전 강추입니당",2022.06.12
142,14,질기지 않고 맛있어요,2023.03.09
143,14,"첫 주문이예요
냄새도 안 나고 맛있어요
근데 양에 비해서는 비싼듯 해요",2023.03.09
144,14,소분 포장되서 한 끼로 깔끔해요,2023.03.09
145,14,양이작아서 2팩 한번에먹었어요,2023.03.09
146,14,신랑해주려고 샀네용,2023.03.09
147,14,진짜 마시써요 ... 이 가격에 두팩이라니 재구매 100프로,2023.03.09
148,14,"약간 짜고 고기가 얇네요.
다른 제품 구매해서 먹었었는데 바꿨더니
확실히 비교 되네요ㅜㅜ
소포장은 좋아요.",2023.03.09
149,14,소량이라 아이들 반찬용량으로 주기 좋아요~,2023.03.09
150,15,"동네 가게에 돈까스 사러 갔더니 5일 전에 만든 것만 있길래 안 사고 돌아와 KF365 생 등심 돈까스 주문했어요. 여덟 장 들어있는데 결론은 후회 없네요^^!!

생돈까스 잘못사면 고기는 엄청 얇고 튀김옷만 두껍거나, 튀김옷 다 분리되거나 해서 속상한데 이 제품은 그런게 하나도 없어요. 
에어프라이어에 안 돌리고 팬에 기름 넉넉히 둘러 구웠습니다.?? 고기두께도 적당하고 빵가루도 큼직한게 충분히 발라져 있고요^^

돈까스 구워서 채썬 양배추, 김치, 단무지, 통조림옥수수, 방울토마토 등등 곁들여내니 식당가서 먹는 기분 나네요! 특별한 날엔 우동까지 끓이니 우동정식 같고요:>

돼지고기 냄새도 하나도 없어서 좋네요. 작게 잘라주니 아이들도 맛있게 잘 먹어요?? 재구매 의향 200프로 있습니다~^^",2023.02.11
151,15,"컬리 돈까스들 다 맛있지만. 정말 만족한 KF365 생등심 돈까스입니다.
냉장으로 배송오는것보니 신선한것 같아 일차적으로 만족했는데.
엄청 큰 돈까스가 8장이나 들어있어서 양에 만족하고.
빵가루가 듬뿍 붙어있어 구우면 완전 바삭해져 요. 그리고 통통한 등심이 들어가 있어서 정말 질 좋은 돈까스 먹는것같아 너무너무 좋았어요.
만족하고 완전 강추합니다~
8장이 많아서 저는 소분해서 냉동보관했거든요. 그래도 맛있습니다.^^

돈까스는 비빔면이나 쫄면이랑 잘 어울려요.
매콤새콤한 쫄면이랑 고소하고 기름지고 묵직한 돈까스랑 먹으니 완전 찰떡이네요.
가성비 너무 좋아서 요거 다 먹고 떨어질때쯤 또 구매할거랍니당:)",2022.09.06
